date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:20	221554/221554	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Aug%202021%2013:12:16%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/files/pantalon_brand_best_seller_1400x.jpg?v=1624483783	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/pantalon_brand_best_seller_1400x4fcd.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:21	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:21%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/red-dispersal-black-t-shirt-335498_{width}x.jpg?v=1615850528	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/red-dispersal-black-t-shirt-335498_{width}x3a76.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:23	146973/146973	---MCZ	200	added ('OK')	text/html	etag:cacheable:c0964849741a8b95b9fcf9696f359141	https://pantalonbrand.com/products/red-dispersal-black-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/red-dispersal-black-t-shirt.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:24	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:23%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pink-dispersal-black-crop-tee-193240_{width}x.jpg?v=1616066812	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pink-dispersal-black-crop-tee-193240_{width}x.388795.delayed	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:25	145545/145545	---MCZ	200	added ('OK')	text/html	etag:cacheable:b7e454cce09c1968d90ff6e36a0ee877	https://pantalonbrand.com/products/pink-dispersal-black-crop-tee	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/pink-dispersal-black-crop-tee.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:25	12325/12325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2009:04:55%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/red-dispersal-black-t-shirt-335498_400x.jpg?v=1615850528	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/red-dispersal-black-t-shirt-335498_400x3a76.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:26	10865/10865	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2014:47:00%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pink-dispersal-black-crop-tee-193240_400x.jpg?v=1616066812	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pink-dispersal-black-crop-tee-193240_400x8795.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:26	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:26%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/white-dispersal-beige-crop-tee-582553_{width}x.jpg?v=1616110065	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/white-dispersal-beige-crop-tee-582553_{width}xda3e.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:28	145697/145697	---MCZ	200	added ('OK')	text/html	etag:cacheable:23fff2f5a76324070b6ac3fb2e1d2233	https://pantalonbrand.com/products/white-dispersal-beige-crop-tee	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/white-dispersal-beige-crop-tee.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:28	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:28%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/light-blue-dispersal-white-crop-tee-857178_{width}x.jpg?v=1616066813	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/light-blue-dispersal-white-crop-tee-857178_{width}xe100.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:29	9078/9078	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2013:41:01%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/white-dispersal-beige-crop-tee-582553_400x.jpg?v=1616110065	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/white-dispersal-beige-crop-tee-582553_400xda3e.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:30	146424/146424	---MCZ	200	added ('OK')	text/html	etag:cacheable:017dd7c3639079484b998b80f023c479	https://pantalonbrand.com/products/light-blue-dispersal-white-crop-tee	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/light-blue-dispersal-white-crop-tee.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:31	10567/10567	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2013:12:40%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/light-blue-dispersal-white-crop-tee-857178_400x.jpg?v=1616066813	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/light-blue-dispersal-white-crop-tee-857178_400xe100.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:31	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:30%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/black-prank-t-shirt-657879_{width}x.jpg?v=1618495020	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/black-prank-t-shirt-657879_{width}x9410.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:33	141075/141075	---MCZ	200	added ('OK')	text/html	etag:cacheable:8af8e8a1366ebd0c1ea60640a27f9769	https://pantalonbrand.com/products/black-prank-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/black-prank-t-shirt.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:34	12125/12125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2019:39:20%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/black-prank-t-shirt-657879_400x.jpg?v=1618495020	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/black-prank-t-shirt-657879_400x9410.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:34	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:33%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/white-prank-t-shirt-419081_{width}x.jpg?v=1618495025	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/white-prank-t-shirt-419081_{width}x.44126c.delayed	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:35	144619/144619	---MCZ	200	added ('OK')	text/html	etag:cacheable:6e54f2bd45b22c2f781373953319ef7a	https://pantalonbrand.com/products/white-prank-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/white-prank-t-shirt.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:35	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:35%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/files/Luigi_beige_{width}x.jpg?v=1621417559	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/Luigi_beige_{width}xf704.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:36	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:35%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/files/shorts_collection_{width}x.jpg?v=1624865432	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/shorts_collection_{width}xfc31.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:36	89052/89052	---MCZ	200	added ('OK')	text/html	etag:cacheable:4e90bb492c6f664ee04c92271bfb2d28	https://pantalonbrand.com/pages/storia	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/pages/storia.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:37	11101/11101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2008:31:22%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/white-prank-t-shirt-419081_400x.jpg?v=1618495025	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/white-prank-t-shirt-419081_400x126c.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:38	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:37%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-beige-hoodie-757260_{width}x.jpg?v=1616629183	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-beige-hoodie-757260_{width}x1729.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:40	149814/149814	---MCZ	200	added ('OK')	text/html	etag:cacheable:9a58bd8c2638293a9cbd4c91a3741ce2	https://pantalonbrand.com/products/dispersal-beige-hoodie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-beige-hoodie.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:40	10295/10295	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2012:01:31%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-beige-hoodie-757260_400x.jpg?v=1616629183	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-beige-hoodie-757260_400x1729.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:41	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:40%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitecrewneck01_{width}x.jpg?v=1616684231	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitecrewneck01_{width}x2e9c.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:43	150125/150125	---MCZ	200	added ('OK')	text/html	etag:cacheable:8bf664baccf33ec9bb8a5f1bbf7231f5	https://pantalonbrand.com/products/dispersal-white-crewneck	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-white-crewneck.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:45	16056/16056	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2013:12:48%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitecrewneck01_400x.jpg?v=1616684231	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitecrewneck01_400x2e9c.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:46	151341/151341	---MCZ	200	added ('OK')	text/html	etag:cacheable:51f8628c4ee58744be5554367545b210	https://pantalonbrand.com/products/dispersal-purple-crewneck	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-purple-crewneck.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:46	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:45%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurplecrewneck01_{width}x.jpg?v=1616683979	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurplecrewneck01_{width}x6e6b.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:48	151640/151640	---MCZ	200	added ('OK')	text/html	etag:cacheable:0b59cd75a60134d84ff927d4d77743b2	https://pantalonbrand.com/products/dispersal-turquoise-crewneck	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-turquoise-crewneck.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:48	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:48%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-turquoise-crewneck-166284_{width}x.jpg?v=1616705893	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-turquoise-crewneck-166284_{width}x.545865.delayed	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:50	19379/19379	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2023:59:59%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurplecrewneck01_400x.jpg?v=1616683979	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandpurplecrewneck01_400x6e6b.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:51	13094/13094	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2008:58:47%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-turquoise-crewneck-166284_400x.jpg?v=1616705893	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-turquoise-crewneck-166284_400x5865.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:51	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:51%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitehoodie01_{width}x.jpg?v=1616617813	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitehoodie01_{width}xf242.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:54	150338/150338	---MCZ	200	added ('OK')	text/html	etag:cacheable:0cd4c6a0d630524daf790593b89eb576	https://pantalonbrand.com/products/dispersal-white-hoodie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-white-hoodie.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:55	373825/373825	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2009:41:55%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/files/IMG_4712_1400x.jpg?v=1628754323	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/IMG_4712_1400x2044.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:55	16401/16401	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2018:29:29%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitehoodie01_400x.jpg?v=1616617813	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalonbrandwhitehoodie01_400xf242.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:57	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:11:57%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-hoodie-325428_{width}x.jpg?v=1616629182	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-hoodie-325428_{width}x1687.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:11:58	150265/150265	---MCZ	200	added ('OK')	text/html	etag:cacheable:82e032a3741682767724b5e2f0898a7a	https://pantalonbrand.com/products/dispersal-red-hoodie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-red-hoodie.html	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:00	10503/10503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2010:53:48%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-hoodie-325428_400x.jpg?v=1616629182	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-hoodie-325428_400x1687.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:01	19951/19951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:11:58%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/collections/baseball-caps-556508_400x.jpg?v=1627721540	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/collections/baseball-caps-556508_400x8d77.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:04	30551/30551	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:11:59%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/collections/felpe-e-maglieria-545408_400x.jpg?v=1627722681	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/collections/felpe-e-maglieria-545408_400xa344.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:04	24482/24482	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:12:00%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/collections/pantaloncini-727588_400x.jpg?v=1627438718	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/collections/pantaloncini-727588_400xdbca.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:04	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:12:04%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/files/pantalon_brand_main_cover_{width}x.jpg?v=1619880270	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/pantalon_brand_main_cover_{width}xfec3.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:04	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:12:04%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/files/d695d7e5-3f8a-4c2e-9f3c-2eb7ab0b33d5_{width}x.jpg?v=1626966817	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/files/d695d7e5-3f8a-4c2e-9f3c-2eb7ab0b33d5_{width}x6e95.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:06	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:12:05%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/liliac-beanie-hat-386624_{width}x.jpg?v=1615603569	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/liliac-beanie-hat-386624_{width}xa008.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
18:12:08	34791/34791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:12:02%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/collections/iphone-cases-357789_400x.jpg?v=1627471090	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/collections/iphone-cases-357789_400xffa6.jpg	(from https://pantalonbrand.com/?gclid=CjwKCAjwjdOIBhA_EiwAHz8xm8vcMqsG7s00v-KJohj3eDfXn_R2ZIY7R3NyH60mIQGphg64TPeRahoCjHwQAvD_BwE)
